team_id,team_market,team_name,team_abbr,player_id,player_name,position,primary_position,jersey_number,player_status,injury_id,injury_status,injury_type,injury_desc,injury_start,injury_update
d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,San Diego,Padres,SD,d6d28d10-085a-4122-86c0-2886b5ec362a,Jhony Brito,P,RP,76,D60,c72e133d-ddb5-43ef-8db0-e5a803198b6e,D60,Forearm,The San Diego Padres transferred RHP Jhony Brito from the 15-day injured list to the 60-day injured list due to a forearm strain. Brito underwent a UCL and will miss the entire 2025 season.,2025-03-27,2025-05-12
d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,San Diego,Padres,SD,9c12832b-c487-40d4-915b-e44097632d7c,Joe Musgrove,P,SP,44,D60,499e3279-8da5-497a-845e-e17986f6b3e7,D60,Elbow,The San Diego Padres placed RHP Joe Musgrove on the 60-day injured list as he recovers from Tommy John surgery.,2025-03-20,2025-03-20
a7723160-10b7-4277-a309-d8dd95a8ae65,San Francisco,Giants,SF,1108c644-ff76-487f-a568-ee5c49e71f28,Erik Miller,P,RP,68,D60,deb5ec0e-59fc-4a23-9503-953c2830dca1,D60,Elbow,The San Francisco Giants transferred LHP Erik Miller from the 15-day injured list to the 60-day injured list with a left elbow sprain.,2025-07-05,2025-08-21
a7723160-10b7-4277-a309-d8dd95a8ae65,San Francisco,Giants,SF,4c0e2816-2971-4adf-962c-97b68c5a6666,Randy Rodríguez,P,RP,73,D60,11df1575-0e7c-4464-a348-f3f09368b958,D60,Elbow,The San Francisco Giants transferred RHP Randy Rodríguez from the 15-day injured list to the 60-day injured list with a right elbow sprain.,2025-08-23,2025-09-01
44671792-dc02-4fdd-a5ad-f5f17edaa9d7,St. Louis,Cardinals,STL,c8f9ffa5-d070-4c45-b415-c6331e0f3f7a,Zack Thompson,P,RP,57,D60,77ca72ee-e52f-4d87-9e79-1c2d122119fc,D60,Lat,The St. Louis Cardinals transferred LHP Zack Thompson from the 15-day injured list to the 60-day injured list with a tear in the left side lat muscle.,2025-03-23,2025-04-07
bdc11650-6f74-49c4-875e-778aeb7632d9,Tampa Bay,Rays,TB,4a65b836-e419-4f4b-bf51-e0f2386f457d,Brian Van Belle,P,RP,67,D60,baa4904c-0a36-4074-b909-dbb4a20e2a3b,D60,Elbow,The Tampa Bay Rays transferred RHP Brian Van Belle to the 60-day injured list due to elbow inflammation.,2025-09-06,2025-09-09
bdc11650-6f74-49c4-875e-778aeb7632d9,Tampa Bay,Rays,TB,981dbdba-601a-4917-95d7-7ecdcaf7eaa5,Nate Lavender,P,RP,64,D60,56e2f6b0-c9e8-4ec4-b8e3-5c0ce5eb791d,D60,Elbow,The Tampa Bay Rays placed LHP Nate Lavender on the 60-day injured list as he recovers from an internal brace procedure on his left elbow.,2025-02-12,2025-02-12
bdc11650-6f74-49c4-875e-778aeb7632d9,Tampa Bay,Rays,TB,4c8bdaff-1cf9-4b2b-b22e-26b6dcde5d1b,Taylor Walls,IF,SS,6,D60,4144e41b-09a8-4097-93ab-d040cf1cf3b9,D60,Groin,The Tampa Bay Rays transferred INF Taylor Walls from the 10-day injured list to the 60-day injured list with a left groin strain.,2025-08-09,2025-09-17
d99f919b-1534-4516-8e8a-9cd106c6d8cd,Texas,Rangers,TEX,0feb47d0-1eac-4553-9a83-5926f9cc795b,Cody Bradford,P,RP,61,D60,782ece19-eccc-4746-8d0a-1c71f1c7f8b4,D60,Elbow,The Texas Rangers placed LHP Cody Bradford to the 60-day injured list with a left elbow sprain.,2025-03-27,2025-04-08
d99f919b-1534-4516-8e8a-9cd106c6d8cd,Texas,Rangers,TEX,32d00b51-571d-43b7-86eb-ac750e69af35,Evan Carter,OF,CF,32,D60,701d6ae9-ea4b-4bcb-870a-c5b290518737,D60,Wrist,The Texas Rangers placed OF Evan Carter on the 60-day injured list with a right wrist fracture.,2025-08-21,2025-08-29
